CONCESSIONÁRIA;Cód. ANEEL;Cód. ONS;BARRA;NOME;PONTO DE CONEXÃO;TUST RB Ponta;TUST RB Fora Ponta;TUST FR Ponta;TUST FR Fora Ponta;MUST RB Ponta;MUST RB Fora Ponta
CPFL PAULISTA;63;7;2346;SCARL--SP138; SAO CARLOS - 138;  8,638;  8,681;       ;       ;37,73;41,72
CPFL PAULISTA;63;7;703;SCARLO-SP138; SAO CARLOS II - 138;  8,646;  8,692;       ;       ;108,0;110,0
CPFL PAULISTA;63;7;665;SJRPRE-SP138; S.J.RIO PRETO - 138;  8,206;  8,188;       ;       ;250,0;250,0
CPFL PAULISTA;63;7;571;SUMARE-SP138; SUMARE - 138;  8,824;  8,914;       ;       ;456,5;512,7
CPFL PAULISTA;63;7;2550;TECUMS-SP138; TECUMSEH 1 - 138;  8,639;  8,683;       ;       ; 8,40;12,00
CPFL PAULISTA;63;7;2281;TRIANO-SP138; TRIANON - 138;  8,210;  8,200;       ;       ; 0,00; 0,00
CPFL PAULISTA;63;7;4284;UNIVAL-SP138; UTE UNIVALEM - 138;  8,043;  8,022;       ;       ; 6,00; 6,00
CPFL PAULISTA;63;7;673;VALPAI-SP138; VALPARAISO - 138;  8,036;  8,011;       ;       ; 8,20; 8,30
CPFL PAULISTA;63;7;2348;VILAVE-SP138; VILA VENTURA - 138;  8,261;  8,253;       ;       ;26,00;28,00
CPFL PAULISTA;63;7;2121;VOLKS1-SP138; VW SAO CARLOS - 138;  8,641;  8,685;       ;       ; 8,50; 9,50
CPFL PIRATININGA;2937;42;576;B.JARD-SP088; BOM JARDIM - 88;  8,948;  9,034;       ;       ;393,8;449,2
CPFL PIRATININGA;2937;42;575;B.JARD-SP138; BOM JARDIM - 138;  8,990;  9,076;       ;       ;51,53;51,53
CPFL PIRATININGA;2937;42;473;BAIXAD-SP088; B. SANTISTA - 88;  9,387;  9,525;       ;       ;623,0;636,3
CPFL PIRATININGA;2937;42;3423;BOI2-Y-SP138; BOITUVA 2 - 138;  9,949; 10,249;       ;       ;34,20;36,50
CPFL PIRATININGA;2937;42;3472;EMBRAP-SP138; EMBRAPORT - 138;  9,361;  9,489;       ;       ; 3,60; 4,00
CPFL PIRATININGA;2937;42;418;M.NOBR-SP088; MANOEL DA NOBREGA - 88;  9,636;  9,790;       ;       ;180,0;180,0
CPFL PIRATININGA;2937;42;3066;MANAH--SP138; MANAH - 138;  9,409;  9,541;       ;       ; 9,30; 9,30
CPFL PIRATININGA;2937;42;415;OESTE--SP088; OESTE - 88;  9,169;  9,271;       ;       ;800,9;828,5
CPFL PIRATININGA;2937;42;3418;PROGAM-SP138; PROCTER GAMBL - 138;  8,993;  9,079;       ;       ;11,00;12,00
CPFL PIRATININGA;2937;42;528;SALTO--SP088; SALTO - 88;  9,026;  9,127;       ;       ;356,8;394,1
CPFL PIRATININGA;2937;42;3420;ULTFVA-SP138; T.ULTRAFERTIL - 138;  9,396;  9,527;       ;       ; 7,00; 7,00
CPFL PIRATININGA;2937;42;3087;VCARV--SP013; VIC. CARVALHO - 13,8;  9,342;  9,469;       ;       ; 9,30;11,00
CPFL PIRATININGA;2937;42;2034;ZANC-Y-SP138; ZANCHETTA - 138;  9,962; 10,266;       ;       ; 9,20;10,70
CPFL SANTA CRUZ;69;85;3150;AVARE-BIO230; AVARE NOVA - 230;  9,652;  9,900;       ;       ;48,70;47,00
CPFL SANTA CRUZ;69;85;3146;B.CAMP-SP088; BERNAR.CAMPOS - 88;  9,223;  9,435;       ;       ;48,37;48,37
CPFL SANTA CRUZ;69;85;683;CACOND-SP138; CACONDE - 138;  8,632;  8,661;       ;       ;18,10;18,00
CPFL SANTA CRUZ;69;85;6603;CBRAN5-SP138; CASA BRANCA 5 - 138;  8,623;  8,653;       ;       ;12,60;11,30
CPFL SANTA CRUZ;69;85;3132;CBRANC-SP138; CASA BRANCA - 138;  8,624;  8,654;       ;       ;15,32;16,00
CPFL SANTA CRUZ;69;85;3149;CEC2---SP088; CERQUEIRA CESAR 2 - 88;  9,288;  9,499;       ;       ;16,13;17,13
CPFL SANTA CRUZ;69;85;3127;DURATE-SP138; DURATEX ITAP - 138; 10,120; 10,474;       ;       ;24,00;24,00
CPFL SANTA CRUZ;69;85;9116;IPAUSS-SP088; UTE IPAUSSU - 88;  9,224;  9,436;       ;       ; 6,00; 6,00
CPFL SANTA CRUZ;69;85;3147;ITAI2--SP138; ITAI 2 - 138;  9,851; 10,167;       ;       ;50,50;65,00
CPFL SANTA CRUZ;69;85;741;ITAPE2-SP138; ITAPETININGA2 - 138; 10,117; 10,469;       ;       ;45,00;45,00
CPFL SANTA CRUZ;69;85;3128;ITAPE4-SP138; ITAPETININGA 4 - 138; 10,116; 10,468;       ;       ;57,00;57,00
CPFL SANTA CRUZ;69;85;4277;ITAPE9-SP138; ITAPETININGA9 - 138; 10,096; 10,441;       ;       ;20,00;17,36
CPFL SANTA CRUZ;69;85;3137;JA-ANT-SP138; ANTARTICA JAG - 138;  8,845;  8,912;       ;       ;44,00;47,00
CPFL SANTA CRUZ;69;85;1968;JAG--Y-SP138; JAGUARIUNA - 138;  8,845;  8,912;       ;       ;18,00;18,00
CPFL SANTA CRUZ;69;85;4217;JAGUA5-SP138; JAGUARIUNA 5 - 138;  8,845;  8,912;       ;       ;26,00;26,00
CPFL SANTA CRUZ;69;85;3130;MOCOC-BIO138; MOCOCA - 138;  8,592;  8,615;       ;       ;35,64;34,02
CPFL SANTA CRUZ;69;85;6601;MOCOC4-SP138; MOCOCA 4 - 138;  8,632;  8,661;       ;       ;31,50;30,60
CPFL SANTA CRUZ;69;85;3148;OURIN1-SP088; OURINHOS 1 - 88;  9,129;  9,342;       ;       ;29,00;33,00
CPFL SANTA CRUZ;69;85;3140;OURIN2-SP088; OURINHOS 2 - 88;  9,154;  9,368;       ;       ;66,00;66,00
CPFL SANTA CRUZ;69;85;3135;PEDRE-BIO138; ETU PEDREIRA - 138;  8,845;  8,912;       ;       ;33,50;38,50
CPFL SANTA CRUZ;69;85;3133;SJRPA-BIO138; S.J.RIOPARDO - 138;  8,632;  8,661;       ;       ;50,00;50,00
CPFL SANTA CRUZ;69;85;7690;US.MOCOCA138; MOCOCA 5 - 138;  8,515;  8,527;       ;       ; 5,00; 5,00
EDP ES;380;11;3036;JNEIVA-2-138; JOAO NEIVA 2 - 138;  7,862;  7,619;       ;       ;296,9;300,3
EDP ES;380;11;3024;LINHA2-ES138; LINHARES - 138;  7,948;  7,713;       ;       ;49,58;46,46
EDP ES;380;11;2655;MASCAR-ES138; MASCARENHAS - 138;  7,816;  7,572;       ;       ;80,20;102,0
EDP ES;380;11;3033;R.N.SUL--138; RIO NOVO SUL - 138;  7,962;  7,742;       ;       ;180,0;204,6
EDP ES;380;11;3030;SMATEUS2-138; SAO MATEUS 2 - 138;  8,072;  7,845;       ;       ;49,58;42,73
EDP ES;380;11;2909;VERONA-ES138; VERONA - 138;  8,063;  7,840;       ;       ;83,15;78,92
EDP ES;380;11;2619;VIANA--ES138; VIANA - 138;  7,997;  7,777;       ;       ;303,3;318,6
EDP ES;380;11;177;VITORI-ES138; VITORIA - 138;  8,027;  7,808;       ;       ;509,8;541,3
EDP SAO PAULO;391;29;452;AGUAZUL--138; AGUA AZUL - 138;  9,103;  9,196;       ;       ;63,99;62,83
EDP SAO PAULO;391;29;459;APAREC-SP088; APARECIDA - 88;  8,750;  8,775;       ;       ;99,81;107,4
EDP SAO PAULO;391;29;3058;AVP----SP088; VILA DE PAIVA - 88;  9,294;  9,387;       ;       ;19,96;17,86
EDP SAO PAULO;391;29;3056;BARRAU-SP138; BARRA DO UNA - 138;  9,199;  9,306;       ;       ;28,37;29,42
EDP SAO PAULO;391;29;3051;BIRITI-SP138; BIRITIBA - 138;  9,139;  9,237;       ;       ;23,12;22,96
EDP SAO PAULO;391;29;3054;BOISSU-SP138; BOISSUCANGA - 138;  9,168;  9,269;       ;       ;35,72;34,67
EDP SAO PAULO;391;29;3057;CARAGU-SP138; CARAGUATATUBA - 88;  9,087;  9,176;       ;       ;64,09;63,04
EDP SAO PAULO;391;29;3081;CEBRA--SP088; CEBRASP - 88;  9,271;  9,364;       ;       ;11,24;12,08
EDP SAO PAULO;391;29;3401;DCTA---SP088; ETC DCTA SP - 088;  9,307;  9,400;       ;       ; 2,21; 5,87
EDP SAO PAULO;391;29;3063;EMBRAE-SP138; EMBRAER - 88;  8,968;  9,037;       ;       ; 8,41;10,19
EDP SAO PAULO;391;29;3084;GLEB-Y-SP138; GLEBA - 138;  9,128;  9,223;       ;       ;29,21;30,05
EDP SAO PAULO;391;29;445;ITAPET-SP088; ITAPETI - 88;  9,064;  9,155;       ;       ;331,0;331,0
EDP SAO PAULO;391;29;3060;JAMBEI-SP138; JAMBEIRO - 88;  9,001;  9,075;       ;       ; 5,37; 6,54
EDP SAO PAULO;391;29;3077;JUQUEH-SP138; JUQUEHY - 138;  9,187;  9,292;       ;       ;16,81;16,81
EDP SAO PAULO;391;29;3046;MANUEL-SP138; MANUEL AREIAS - 138;  9,121;  9,217;       ;       ;24,16;28,37
EDP SAO PAULO;391;29;3055;MARESI-SP138; MARESIAS - 138;  9,159;  9,259;       ;       ;16,81;15,76
EDP SAO PAULO;391;29;3090;MASSAG-SP138; MASSAGUACU - 138;  9,088;  9,176;       ;       ;25,22;25,22
EDP SAO PAULO;391;29;3082;MFOODS-SP088; MASTERFOODS - 88;  9,250;  9,343;       ;       ;16,28;15,76
EDP SAO PAULO;391;29;447;MOG-EP-SP088; MOGI - 88;  9,518;  9,678;       ;       ;220,6;225,6
EDP SAO PAULO;391;29;3076;OLARIA-SP138; OLARIA - 138;  9,116;  9,209;       ;       ; 5,10; 5,10
EDP SAO PAULO;391;29;3059;P.NOVO-SP138; PORTO NOVO - 138;  9,104;  9,195;       ;       ;24,95;24,16
EDP SAO PAULO;391;29;3069;PET-RP-SP138; RIO PARDO - 138;  9,132;  9,228;       ;       ;18,18;18,60
EDP SAO PAULO;391;29;3048;PETROM-SP138; PETROM - 138;  9,140;  9,238;       ;       ; 6,83; 6,83
EDP SAO PAULO;391;29;3047;POLIMX-SP138; POLIMIX - 138;  9,124;  9,220;       ;       ; 0,00; 0,00
EDP SAO PAULO;391;29;462;S.CAB1-SP088; SANTA CABECA - 88;  8,964;  9,033;       ;       ;147,1;152,3
EDP SAO PAULO;391;29;455;S.JOSE-SP088; S.JOSE CAMPOS - 88;  9,309;  9,402;       ;       ;512,6;523,1
EDP SAO PAULO;391;29;3072;SIFAO--SP138; SIFAO - 138;  9,198;  9,305;       ;       ; 3,50; 3,50
EDP SAO PAULO;391;29;3075;SKOL---SP088; SKOL - 88;  9,186;  9,279;       ;       ;17,86;17,86
EDP SAO PAULO;391;29;3073;SLUZIA-SP138; SANTA LUZIA -138;  8,974;  9,043;       ;       ;12,00;12,00
ENEL CEARA;39;66;5486;ACARAU-CE230; ACARAU II – 230;  4,905;  4,283;       ;       ;42,00;53,00
ENEL CEARA;39;66;5383;AQUIR2-CE069; AQUIRAZ II - 69;  5,184;  4,633;       ;       ;258,2;360,0
ENEL CEARA;39;66;5423;BANABU-CE069; BANABUIU - 69;  4,711;  4,089;       ;       ;117,0;116,0
ENEL CEARA;39;66;5653;CAUIPE-CE069; CAUIPE - 69;  5,095;  4,509;       ;       ;158,0;164,0
ENEL CEARA;39;66;8320;CRATO2-CE069; CRATO - 69;  4,947;  4,346;       ;       ;110,5;119,7
ENEL CEARA;39;66;5473;D.GOUV-CE069; DELM. GOUVEIA- 69;  5,571;  5,120;       ;       ;278,8;320,8
ENEL CEARA;39;66;5453;FORTAL-CE069; FORTALEZA - 69;  5,133;  4,564;       ;       ;207,5;231,8
ENEL CEARA;39;66;6011;IBIAPI-CE230; IBIAPINA II – 230;  5,112;  4,503;       ;       ;62,00;63,00
ENEL CEARA;39;66;5633;ICO----CE000; ICO - 69;  4,817;  4,183;       ;       ;30,40;31,38
ENEL CEARA;39;66;5083;MARACANAU069; MARACANAU - 69;  5,198;  4,632;       ;       ;215,0;230,0
ENEL CEARA;39;66;5413;MILAGR-CE069; MILAGRES - 69;  4,786;  4,171;       ;       ;156,9;164,2
ENEL CEARA;39;66;5855;PACABA-CE069; PACATUBA - 69;  4,851;  4,217;       ;       ;185,0;185,0
ENEL CEARA;39;66;5643;PICI2--CE069; PICI II - 69;  5,331;  4,779;       ;       ;311,0;320,0
ENEL CEARA;39;66;5433;RUSSAS-CE069; RUSSAS II - 69;  4,573;  4,009;       ;       ;95,00;136,0
ENEL CEARA;39;66;5483;SOBRAL-CE069; SOBRAL II - 69;  5,126;  4,526;       ;       ;202,0;209,0
ENEL CEARA;39;66;5613;TAUA2--CE069; TAUA II - 69;  4,951;  4,331;       ;       ;70,00;68,00
ENEL RIO;383;10;173;ADRIAN-RJ138; ADRIANOPOLIS - 138;  8,530;  8,435;       ;       ; 0,33; 0,90
ENEL RIO;383;10;185;ANGRA--RJ138; ANGRA 1 - 138;  8,390;  8,315;       ;       ;61,02;67,22
ENEL RIO;383;10;1773;ANGRAE-RJ138; ANGRA AMPLA - 138;  8,427;  8,355;       ;       ;39,75;37,88
ENEL RIO;383;10;175;CAMPOS-RJ138; CAMPOS - 138;  7,986;  7,764;       ;       ;608,4;608,4
ENEL RIO;383;10;1771;JACUAC-RJ138; JACUACANGA - 138;  8,435;  8,363;       ;       ;29,01;32,02
ENEL RIO;383;10;9505;LAGOS--RJ138; LAGOS - 138;  8,130;  7,939;       ;       ;520,0;520,0
ENEL RIO;383;10;1770;MURIQU-RJ138; MURIQUI - 138;  8,469;  8,400;       ;       ;40,33;40,33
ENEL RIO;383;10;1780;RESEND-RJ138; RESENDE - 138;  8,424;  8,379;       ;       ;190,0;192,0
ENEL RIO;383;10;169;SJOSE1-RJ138; SAO JOSE - 138;  8,473;  8,396;       ;       ; 1080; 1080
ENEL RIO;383;10;1736;V.PEDR-RJ138; VENDA PEDRAS - 138;  8,505;  8,392;       ;       ;472,6;479,9
ENEL SAO PAULO;390;28;444;ANHANG-SP088; ANHANGUERA - 88;  9,306;  9,424;       ;       ;515,5;514,5
ENEL SAO PAULO;390;28;3494;BANDE1-SP034; BANDEIRANTES - 34,5;  9,407;  9,548;       ;       ;191,2;214,6
ENEL SAO PAULO;390;28;493;BANDEI-SP088; ECH BANDEIRAN - 88;  9,407;  9,548;       ;       ;663,6;716,1
ENEL SAO PAULO;390;28;3429;CENTR--SP020; CENTRO-CTR - 20;  9,973; 10,255;       ;       ;116,2;132,6
ENEL SAO PAULO;390;28;428;CENTRO-SP088; CENTRO-CTR - 88;  9,973; 10,255;       ;       ;125,6;165,6
ENEL SAO PAULO;390;28;583;EMBUG--SP138; EMBU-GUACU - 138;  9,359;  9,480;       ;       ;293,9;282,5
ENEL SAO PAULO;390;28;411;ESOUZA-SP088; EDGARD SOUZA - 88;  9,636;  9,828;       ;       ;270,4;291,2
ENEL SAO PAULO;390;28;588;JANDI--SP088; JANDIRA - 88;  9,294;  9,407;       ;       ;546,0;523,5
ENEL SAO PAULO;390;28;465;LESTE--SP088; LESTE - 88;  9,232;  9,351;       ;       ;728,8;721,7
ENEL SAO PAULO;390;28;496;M.FORN-SP088; M. FORNASARO - 88;  9,323;  9,443;       ;       ;677,6;711,0
ENEL SAO PAULO;390;28;3440;MREAL--SP020; MIGUEL REALE - 20;  9,544;  9,688;       ;       ;71,23;83,08
ENEL SAO PAULO;390;28;441;MREALE-SP088; MIGUEL REALE - 88;  9,544;  9,688;       ;       ;223,4;217,5
ENEL SAO PAULO;390;28;443;NORDES-SP088; NORDESTE - 88;  9,317;  9,445;       ;       ;209,0;214,9
ENEL SAO PAULO;390;28;436;NORTE2-SP088; NORTE - 88;  9,213;  9,320;       ;       ;578,8;579,5
ENEL SAO PAULO;390;28;3739;PARELH-SP138; PARELHEIROS - 138;  9,390;  9,516;       ;       ;55,13;53,39
ENEL SAO PAULO;390;28;486;PIRA2--SP088; PIRATININGA 2 - 88;  9,308;  9,431;       ;       ;498,9;472,3
ENEL SAO PAULO;390;28;485;PIRATI-SP088; PIRATININGA - 88;  9,263;  9,347;       ;       ;243,9;218,1
ENEL SAO PAULO;390;28;422;PIRITU-SP088; PIRITUBA - 88;  9,865; 10,088;       ;       ;265,2;275,6
ENEL SAO PAULO;390;28;467;RAMORF-SP088; RAM REBERT F - 88;  9,260;  9,379;       ;       ;656,8;641,0
ENEL SAO PAULO;390;28;3475;SUL--1-SP088; SUL - 88;  9,762;  9,928;       ;       ;788,8;760,3
ENERGISA ACRE;26;94;6991;FEIJO--AC069; FEIJO - 69;  7,919;  7,289;       ;       ;10,25;10,50
ENERGISA ACRE;26;94;6952;R.BRAN-AC069; RIO BRANCO 1 - 69;  7,714;  7,064;       ;       ;141,3;148,0
ENERGISA ACRE;26;94;6951;R.BRAN-AC138; RIO BRANCO 1 – 138;  7,723;  7,075;       ;       ;20,00;21,70
ENERGISA M.G. DO SUL - EMS;404;26;1079;ANAS-A-MS138; ANASTACIO - 138;  8,609;  8,741;       ;       ;106,0;118,0
ENERGISA M.G. DO SUL - EMS;404;26;1890;CGIMBI-MS138; C.G.IMBIRUSSU - 138;  8,132;  8,145;       ;       ;236,0;275,0
ENERGISA M.G. DO SUL - EMS;404;26;1026;CGRAN2-MS138; CAMPO GRANDE2 - 138;  8,104;  8,111;       ;       ;214,0;236,0
ENERGISA M.G. DO SUL - EMS;404;26;1089;CHAPAD-MS230; CHAPADAO - 230;  7,740;  7,662;       ;       ;35,00;37,00
ENERGISA M.G. DO SUL - EMS;404;26;1019;CORUM2-MS138; CORUMBA - 138;  8,660;  8,810;       ;       ;69,00;90,00
ENERGISA M.G. DO SUL - EMS;404;26;10102;DOURA2-MS138; DOURADOS 2 - 138;  8,362;  8,427;       ;       ;189,0;189,0
ENERGISA M.G. DO SUL - EMS;404;26;1142;DOUSCR-MS138; DOURADOS - 138;  8,375;  8,444;       ;       ;161,0;166,0
ENERGISA M.G. DO SUL - EMS;404;26;1093;IVINHE-MS138; IVINHEMA 2 - 138;  8,247;  8,280;       ;       ;80,00;80,00
ENERGISA M.G. DO SUL - EMS;404;26;1087;RBRILH-MS230; RIO BRILHANTE - 230;  8,191;  8,215;       ;       ; 9,00; 9,00
ENERGISA M.G. DO SUL - EMS;404;26;1853;SELVIR-MS138; SELVIRIA - 138;  7,870;  7,813;       ;       ;49,00;49,00
ENERGISA M.G. DO SUL - EMS;404;26;1075;SIDRO2-MS138; SIDROLANDIA - 138;  8,340;  8,399;       ;       ;81,00;81,00
ENERGISA MATO GROSSO - EMT;405;49;4503;B.PEIX-MT138; BARRA PEIXE - 138;  7,432;  7,270;       ;       ;121,3;121,3
ENERGISA MATO GROSSO - EMT;405;49;4506;BPEIX2PCH013; BARRA PEIXE - 13,8;  7,435;  7,273;       ;       ; 4,41; 4,41
ENERGISA MATO GROSSO - EMT;405;49;4871;BRASRB-MT138; BRASNORTE - 138;  7,048;  6,880;       ;       ;38,85;52,91
ENERGISA MATO GROSSO - EMT;405;49;4513;C.MAG-PCH138; C. MAGALHAES - 138;  7,339;  7,167;       ;       ;18,50;18,50
ENERGISA MATO GROSSO - EMT;405;49;4683;CANARA-MT138; CANARANA CMT - 138;  8,048;  7,954;       ;       ;85,98;95,90
ENERGISA MATO GROSSO - EMT;405;49;4533;COXIPO-MT138; COXIPO - 138;  7,420;  7,265;       ;       ;490,5;551,1
ENERGISA MATO GROSSO - EMT;405;49;4643;JACIAR-MT138; JACIARA CMT - 138;  7,309;  7,141;       ;       ;15,98;18,74
ENERGISA MATO GROSSO - EMT;405;49;4807;JAURU--MT138; JAURU - 138;  7,285;  7,073;       ;       ; 0,00; 0,00
ENERGISA MATO GROSSO - EMT;405;49;4870;JUBA---MT138; JUBA - 138;  7,170;  6,972;       ;       ;22,05;33,07
ENERGISA MATO GROSSO - EMT;405;49;4895;JUINA--MT138; JUINA - 138;  6,961;  6,783;       ;       ;44,85;55,27
ENERGISA MATO GROSSO - EMT;405;49;4894;JUINA--MT230; JUINA - 230;  6,908;  6,724;       ;       ;15,40;19,80
ENERGISA MATO GROSSO - EMT;405;49;4575;LUC-RV-MT138; LUCAS R.VERDE - 138;  7,478;  7,464;       ;       ;71,65;87,08
ENERGISA MATO GROSSO - EMT;405;49;4554;N.MUTU-MT069; NOVA MUTUM - 69;  7,193;  7,087;       ;       ;47,40;79,36
ENERGISA MATO GROSSO - EMT;405;49;4544;NOB-EL-MT138; NOBRES - 138;  7,361;  7,221;       ;       ;110,2;143,3
ENERGISA MATO GROSSO - EMT;405;49;4978;PARAN--MT138; PARANAITA - 138;  6,934;  6,758;       ;       ;89,28;108,0
ENERGISA MATO GROSSO - EMT;405;49;4874;PARECI-MT138; PARECIS - 138;  6,702;  6,477;       ;       ; 0,00; 0,00
ENERGISA MATO GROSSO - EMT;405;49;4613;PETROV-MT138; PETROVINA - 138;  7,246;  7,071;       ;       ;11,00;12,50
ENERGISA MATO GROSSO - EMT;405;49;4623;RONDON-MT138; RONDONOPOLIS1 - 138;  7,245;  7,069;       ;       ;297,6;336,2
ENERGISA MATO GROSSO - EMT;405;49;4583;SINOP--MT138; SINOP - 138;  7,184;  7,078;       ;       ;231,5;284,4
ENERGISA MATO GROSSO - EMT;405;49;4586;SNP-EL-MT013; SINOP - 13,8;  7,183;  7,076;       ;       ; 0,00; 0,00
ENERGISA MATO GROSSO - EMT;405;49;4564;SOR-EL-MT069; SORRISO - 69;  7,273;  7,198;       ;       ;72,75;86,50
ENERGISA MATO GROSSO - EMT;405;49;4712;VGRAND-MT138; VZ.GRANDE CMT - 138;  7,427;  7,272;       ;       ;286,6;296,5
ENERGISA MINAS GERAIS - EMG;6585;93;3338;P.FIAL-MG138; PADRE FIALHO - 138;  8,178;  7,991;       ;       ;127,0;127,0
ENERGISA PARAIBA - EPB;6600;70;5226;CGRAN2-PB069; C.GRANDE II - 69;  5,109;  4,525;       ;       ;207,8;210,0
ENERGISA PARAIBA - EPB;6600;70;5623;COREMA-PB069; COREMAS - 69;  4,946;  4,378;       ;       ;184,8;206,7
ENERGISA PARAIBA - EPB;6600;70;5838;JPSEII-PB069; JOAO PESSOA 2 - 69;  5,634;  5,172;       ;       ;56,26;67,78
ENERGISA PARAIBA - EPB;6600;70;5213;MUSSU2-PB069; MUSSURE II - 69;  5,826;  5,416;       ;       ;261,6;283,7
ENERGISA PARAIBA - EPB;6600;70;5249;PILOES-PB138; PILOES - 138;  4,806;  4,178;       ;       ;79,00;83,00
ENERGISA PARAIBA - EPB;6600;70;5273;SRITA2-PB069; SANTA RITA II - 69;  5,813;  5,372;       ;       ;233,4;254,2
ENERGISA RONDONIA;369;95;6931;ABUNA--RO138; ABUNA - 138;  7,555;  6,890;       ;       ;37,75;37,74
ENERGISA RONDONIA;369;95;6881;ARIQU-PCH069; ARIQUEMES - 69;  7,640;  7,109;       ;       ;93,90;96,39
ENERGISA RONDONIA;369;95;7049;C.PVELHO-069; C. PORTO VELHO - 138;  7,190;  6,480;       ;       ;69,50;75,22
ENERGISA RONDONIA;369;95;6869;JARU-----138; JARU - 138;  7,894;  7,426;       ;       ;23,74;23,18
ENERGISA RONDONIA;369;95;6871;JARU---RO069; JARU - 69;  7,894;  7,426;       ;       ;33,42;34,51
ENERGISA RONDONIA;369;95;6842;JIPAR2-RO069; JI PARANA - 69;  7,793;  7,359;       ;       ;118,8;116,6
ENERGISA RONDONIA;369;95;6841;JIPARA-RO138; JI PARANA - 138;  7,793;  7,359;       ;       ;143,9;139,8
ENERGISA RONDONIA;369;95;6863;NMPARA-RO069; JIRAU - 69;  7,427;  6,749;       ;       ;11,26;10,56
ENERGISA RONDONIA;369;95;6821;P.BUEN-RO138; PIMENTA BUENO - 138;  7,699;  7,302;       ;       ;33,33;29,00
ENERGISA RONDONIA;369;95;6901;P.VELH-RO069; PORTO VELHO - 69;  7,275;  6,581;       ;       ;314,3;305,5
ENERGISA RONDONIA;369;95;6801;VILHEN-RO069; VILHENA - 69;  7,586;  7,253;       ;       ;56,06;55,49
ENERGISA SERGIPE - ESE;6587;69;5713;ITABAI-SE069; ITABAIANA - 69;  5,952;  5,561;       ;       ;174,0;183,0
ENERGISA SERGIPE - ESE;6587;69;5723;JARDIM-SE069; JARDIM SE - 69;  5,870;  5,451;       ;       ;191,5;200,0
ENERGISA SERGIPE - ESE;6587;69;5743;NSSOCO-SE069; N.S.SOCORRO - 69;  5,927;  5,517;       ;       ;119,0;125,0
ENERGISA SERGIPE - ESE;6587;69;6253;ZEBU-RS--069; ZEBU - 69;  5,108;  4,601;       ;       ;24,59;34,59
ENERGISA SUL SUDESTE - ESS;5216;79;3192;ASSIS1-SP088; ASSIS I - 88;  8,686;  8,837;       ;       ;36,90;36,60
ENERGISA SUL SUDESTE - ESS;5216;79;3193;ASSIS3BIO088; ASSIS III - 88;  8,677;  8,827;       ;       ;31,60;31,80
ENERGISA SUL SUDESTE - ESS;5216;79;3190;BASTOS-SP138; BASTOS - 138;  8,134;  8,129;       ;       ;15,70;18,90
ENERGISA SUL SUDESTE - ESS;5216;79;3155;BORBOR-SP138; BORBOREMA - 138;  8,502;  8,538;       ;       ;23,90;24,40
ENERGISA SUL SUDESTE - ESS;5216;79;7770;BPERES-SP138; BRANCO PERES - 138;  8,051;  8,034;       ;       ; 4,29; 4,29
ENERGISA SUL SUDESTE - ESS;5216;79;3158;BRAGA-PCH138; BRA. PAULISTA - 138;  9,018;  9,102;       ;       ;164,1;170,3
ENERGISA SUL SUDESTE - ESS;5216;79;3197;C.MOT-PCH088; CANDIDO MOTA - 88;  8,908;  9,094;       ;       ;16,80;17,70
ENERGISA SUL SUDESTE - ESS;5216;79;638;CATAN2-SP138; CATANDUVA - 138;  8,339;  8,347;       ;       ;75,20;84,20
ENERGISA SUL SUDESTE - ESS;5216;79;9513;COCAL--SP088; UTE COCAL - 88;  8,590;  8,720;       ;       ; 4,00; 4,00
ENERGISA SUL SUDESTE - ESS;5216;79;9112;DECASA-SP088; DECASA - 88;  8,796;  8,964;       ;       ; 2,50; 2,50
ENERGISA SUL SUDESTE - ESS;5216;79;3175;ENEIDA-SP138; ENEIDA - 138;  8,055;  8,044;       ;       ; 2,80; 2,80
ENERGISA SUL SUDESTE - ESS;5216;79;3180;FLORE-BIO138; ALTO ALEGRE - 138;  8,055;  8,044;       ;       ; 3,00; 3,50
ENERGISA SUL SUDESTE - ESS;5216;79;9519;GMARAC-SP088; MARACAI - 88;  8,623;  8,760;       ;       ; 6,50; 6,50
ENERGISA SUL SUDESTE - ESS;5216;79;3184;HALOTE-SP088; HALOTEK FADEL - 88;  8,750;  8,911;       ;       ; 7,00; 7,00
ENERGISA SUL SUDESTE - ESS;5216;79;3199;IBIRAR-SP088; IBIRAREMA - 88;  8,827;  9,001;       ;       ;12,60;12,60
ENERGISA SUL SUDESTE - ESS;5216;79;3167;ITAJO2-SP138; ITAJOBI 2 - 138;  8,402;  8,421;       ;       ;11,50;12,70
ENERGISA SUL SUDESTE - ESS;5216;79;3173;MARTIN-SP088; MARTINOPOLIS - 88;  8,316;  8,380;       ;       ;17,60;18,80
ENERGISA SUL SUDESTE - ESS;5216;79;3174;O.CRU-BIO138; OSVALDO CRUZ - 138;  8,107;  8,100;       ;       ;23,60;23,40
ENERGISA SUL SUDESTE - ESS;5216;79;3198;PALMIT-SP088; PALMITAL - 88;  8,759;  8,921;       ;       ;10,50;11,30
ENERGISA SUL SUDESTE - ESS;5216;79;3194;PARAGU-SP088; PAR.PAULISTA2 - 88;  8,594;  8,724;       ;       ;22,40;22,30
ENERGISA SUL SUDESTE - ESS;5216;79;659;PPRUDE-SP138; P. PRUDENTE 2 - 138;  8,188;  8,222;       ;       ;17,30;17,30
